ATGC009.COG0605,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1000938..1003397
ATGC009.COG0955,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:100128..101105
ATGC009.COG0604,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1003524..1004546
ATGC009.COG0603,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1004613..1004843
ATGC009.COG0602,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1005219..1006415
ATGC009.COG1242,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:101105..101398
ATGC009.COG0601,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1011490..1014597
ATGC009.COG0954,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:101382..101813
ATGC009.COG0600,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1014688..1015704
ATGC009.COG0599,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1015786..1017288
ATGC009.COG0598,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1017657..1018214
ATGC009.COG0597,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1018411..1020225
ATGC009.COG1543,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:101842..102060
ATGC009.COG0953,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:102014..102481
ATGC009.COG1888,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1020750..1022519
ATGC009.COG1645,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1022545..1024497
ATGC009.COG1889,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1024500..1024937
ATGC009.COG0952,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:102453..102767
ATGC009.COG1890,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1,Streptococcus_gallolyticus_gallolyticus_ATCC_43143.GCF_000270145.1:1:1024956..1026101
